date,temp_max,temp_min,rain,solar_radiation,city,month
2014-12-11,22.0695,7.1194997,0.0,14.41,Bahawalpur,December
2014-12-12,21.4195,7.6695,0.0,14.01,Bahawalpur,December
2014-12-13,21.1695,6.1194997,0.0,14.06,Bahawalpur,December
2014-12-14,20.0195,7.4694996,0.0,13.82,Bahawalpur,December
2014-12-15,20.469501,7.8195,0.0,14.03,Bahawalpur,December
2014-12-16,20.5195,8.3195,0.0,13.87,Bahawalpur,December
2014-12-17,20.0695,8.3195,0.0,12.72,Bahawalpur,December
2014-12-18,19.4195,8.8695,0.0,12.22,Bahawalpur,December
2014-12-19,18.719501,7.2194996,0.0,13.54,Bahawalpur,December
2014-12-20,18.869501,7.3694997,0.0,13.02,Bahawalpur,December
2014-12-21,18.0195,7.3694997,0.0,13.37,Bahawalpur,December
2014-12-22,19.1695,7.5195,0.0,13.66,Bahawalpur,December
2014-12-23,19.2695,6.8195,0.0,13.89,Bahawalpur,December
2014-12-24,20.0195,8.8695,0.0,13.47,Bahawalpur,December
2014-12-25,21.5695,8.8695,0.0,13.88,Bahawalpur,December
2014-12-26,22.719501,8.5695,0.0,14.56,Bahawalpur,December
2014-12-27,20.9195,6.1194997,0.0,14.39,Bahawalpur,December
2014-12-28,19.1695,4.8694997,0.0,14.26,Bahawalpur,December
2014-12-29,17.9195,5.1695,0.0,13.49,Bahawalpur,December
2014-12-30,18.0695,4.6695,0.0,13.96,Bahawalpur,December
2014-12-31,20.0695,8.8195,0.0,12.9,Bahawalpur,December
2015-01-01,22.5195,9.0695,0.0,13.85,Bahawalpur,January
2015-01-02,22.719501,10.2695,0.0,13.84,Bahawalpur,January
2015-01-03,22.1695,10.5695,0.0,13.69,Bahawalpur,January
2015-01-04,20.719501,11.3195,0.0,13.23,Bahawalpur,January
2015-01-05,21.4195,9.0695,0.0,14.08,Bahawalpur,January
2015-01-06,20.8195,9.3695,0.0,13.36,Bahawalpur,January
2015-01-07,19.8195,8.3695,0.0,11.92,Bahawalpur,January
2015-01-08,19.219501,7.5695,0.0,13.76,Bahawalpur,January
2015-01-09,19.869501,8.6195,0.0,14.29,Bahawalpur,January
2015-01-10,22.5695,9.0195,0.0,14.69,Bahawalpur,January
2015-01-11,22.6695,8.919499,0.0,14.82,Bahawalpur,January
2015-01-12,20.3195,9.5195,0.0,12.64,Bahawalpur,January
2015-01-13,19.0195,10.7195,0.0,12.03,Bahawalpur,January
2015-01-14,17.8195,8.5695,0.0,9.64,Bahawalpur,January
2015-01-15,20.0695,8.7695,0.0,15.21,Bahawalpur,January
2015-01-16,20.969501,8.3195,0.0,15.27,Bahawalpur,January
2015-01-17,21.2695,10.3195,0.0,15.36,Bahawalpur,January
2015-01-18,21.7695,7.4694996,0.0,15.36,Bahawalpur,January
2015-01-19,22.0195,9.3195,0.0,15.37,Bahawalpur,January
2015-01-20,20.7695,12.0695,0.8000001,12.41,Bahawalpur,January
2015-01-21,18.3195,10.9695,0.0,11.24,Bahawalpur,January
2015-01-22,18.619501,7.7194996,0.0,13.58,Bahawalpur,January
2015-01-23,18.6695,6.6695,0.0,14.21,Bahawalpur,January
2015-01-24,18.2695,7.0195,0.0,12.39,Bahawalpur,January
2015-01-25,17.5695,7.0195,0.0,13.29,Bahawalpur,January
2015-01-26,17.3195,7.2695,0.0,14.77,Bahawalpur,January
2015-01-27,17.219501,4.7194996,0.0,16.53,Bahawalpur,January
2015-01-28,19.5695,7.0695,0.0,16.8,Bahawalpur,January
2015-01-29,20.4195,6.2194996,0.0,16.4,Bahawalpur,January
2015-01-30,22.119501,8.0695,0.0,16.62,Bahawalpur,January
2015-01-31,22.1695,10.7195,0.0,14.82,Bahawalpur,January
2015-02-01,20.7695,10.919499,2.2,11.33,Bahawalpur,February
2015-02-02,20.719501,10.2695,0.0,16.28,Bahawalpur,February
2015-02-03,21.6695,10.2195,0.0,16.13,Bahawalpur,February
2015-02-04,21.8195,9.0695,0.0,17.12,Bahawalpur,February
2015-02-05,22.5195,11.5195,0.0,15.66,Bahawalpur,February
2015-02-06,21.6695,11.419499,0.2,14.26,Bahawalpur,February
2015-02-07,21.119501,10.4695,0.7,16.71,Bahawalpur,February
2015-02-08,22.4195,9.1195,0.0,18.08,Bahawalpur,February
2015-02-09,22.369501,7.7695,0.0,16.49,Bahawalpur,February
2015-02-10,24.219501,7.6194997,0.0,18.34,Bahawalpur,February
2015-02-11,25.469501,10.6195,0.0,18.03,Bahawalpur,February
2015-02-12,28.119501,12.8195,0.0,18.16,Bahawalpur,February
2015-02-13,27.2695,12.8195,0.0,18.41,Bahawalpur,February
2015-02-14,28.969501,13.5195,0.0,15.85,Bahawalpur,February
2015-02-15,26.5195,14.4695,0.0,18.23,Bahawalpur,February
2015-02-16,25.8195,15.0195,0.0,17.7,Bahawalpur,February
2015-02-17,27.3195,14.0695,0.0,18.18,Bahawalpur,February
2015-02-18,27.5195,15.6195,0.0,15.98,Bahawalpur,February
2015-02-19,25.619501,16.5195,0.0,16.76,Bahawalpur,February
2015-02-20,25.5195,14.3195,0.0,18.81,Bahawalpur,February
2015-02-21,26.369501,14.0695,0.0,17.04,Bahawalpur,February
2015-02-22,28.5195,15.7195,0.0,15.02,Bahawalpur,February
2015-02-23,27.369501,17.6695,0.2,12.3,Bahawalpur,February
2015-02-24,22.619501,11.4695,0.0,20.82,Bahawalpur,February
2015-02-25,21.9195,8.5195,0.0,20.91,Bahawalpur,February
2015-02-26,22.9195,9.169499,0.0,20.55,Bahawalpur,February
2015-02-27,22.1695,12.169499,1.0,12.51,Bahawalpur,February
2015-02-28,14.919499,11.7195,9.900001,6.89,Bahawalpur,February
2015-03-01,20.619501,9.2195,0.0,15.95,Bahawalpur,March
2015-03-02,21.9195,10.419499,0.1,18.84,Bahawalpur,March
2015-03-03,23.4195,10.2695,0.0,20.8,Bahawalpur,March
2015-03-04,21.6695,13.0695,0.6,16.35,Bahawalpur,March
2015-03-05,22.219501,11.9695,0.0,17.68,Bahawalpur,March
2015-03-06,22.5195,13.7195,0.4,16.69,Bahawalpur,March
2015-03-07,20.119501,9.8695,0.0,21.85,Bahawalpur,March
2015-03-08,21.969501,7.7194996,0.0,22.15,Bahawalpur,March
2015-03-09,23.5695,8.7695,0.0,22.25,Bahawalpur,March
2015-03-10,24.8195,9.669499,0.0,21.9,Bahawalpur,March
2015-03-11,26.5195,13.1195,0.0,19.03,Bahawalpur,March
2015-03-12,27.719501,12.3195,5.3,21.6,Bahawalpur,March
2015-03-13,25.4195,15.5695,10.900001,17.6,Bahawalpur,March
2015-03-14,20.9195,13.7695,12.900001,16.82,Bahawalpur,March
2015-03-15,22.5195,13.169499,0.1,19.68,Bahawalpur,March
2015-03-16,23.5695,13.6195,0.0,19.72,Bahawalpur,March
2015-03-17,26.7695,12.7695,0.0,22.45,Bahawalpur,March
2015-03-18,28.6695,15.919499,0.6,22.56,Bahawalpur,March
2015-03-19,29.0195,17.969501,0.0,22.23,Bahawalpur,March
2015-03-20,29.7695,18.0695,0.0,22.35,Bahawalpur,March
2015-03-21,30.719501,18.8195,0.0,20.96,Bahawalpur,March
2015-03-22,34.0195,19.719501,0.0,23.34,Bahawalpur,March
2015-03-23,35.8195,20.369501,0.0,23.35,Bahawalpur,March
2015-03-24,31.969501,21.619501,0.0,21.27,Bahawalpur,March
2015-03-25,32.7695,21.0695,0.0,19.63,Bahawalpur,March
2015-03-26,33.8695,20.369501,0.0,23.68,Bahawalpur,March
2015-03-27,36.419502,21.119501,0.1,22.41,Bahawalpur,March
2015-03-28,29.219501,19.969501,0.2,19.35,Bahawalpur,March
2015-03-29,28.719501,17.969501,0.0,23.28,Bahawalpur,March
2015-03-30,30.119501,17.969501,0.0,22.72,Bahawalpur,March
2015-03-31,34.2695,20.969501,0.0,20.87,Bahawalpur,March
2015-04-01,29.119501,19.8195,10.5,18.82,Bahawalpur,April
2015-04-02,28.5695,18.6695,7.4,21.82,Bahawalpur,April
2015-04-03,28.219501,18.1695,0.0,22.96,Bahawalpur,April
2015-04-04,30.869501,19.469501,0.0,23.98,Bahawalpur,April
2015-04-05,29.8195,19.0695,2.6,23.31,Bahawalpur,April
2015-04-06,28.469501,17.0695,3.6999998,24.05,Bahawalpur,April
2015-04-07,29.369501,16.869501,0.0,25.17,Bahawalpur,April
2015-04-08,31.3195,17.4195,0.0,25.38,Bahawalpur,April
2015-04-09,33.669502,19.7695,0.1,24.65,Bahawalpur,April
2015-04-10,33.8195,21.2695,1.7,21.34,Bahawalpur,April
2015-04-11,31.469501,19.469501,0.0,24.2,Bahawalpur,April
2015-04-12,33.3695,20.469501,0.0,24.93,Bahawalpur,April
2015-04-13,35.0195,21.7695,0.0,25.79,Bahawalpur,April
2015-04-14,35.8695,23.5195,0.0,25.3,Bahawalpur,April
2015-04-15,37.0695,23.4195,0.0,25.16,Bahawalpur,April
2015-04-16,36.3195,23.619501,0.0,25.68,Bahawalpur,April
2015-04-17,39.669502,23.869501,0.0,26.19,Bahawalpur,April
2015-04-18,41.4695,26.369501,0.0,25.76,Bahawalpur,April
2015-04-19,36.8195,22.6695,0.0,26.37,Bahawalpur,April
2015-04-20,37.919502,22.969501,0.0,25.91,Bahawalpur,April
2015-04-21,39.4695,21.6695,0.0,27.43,Bahawalpur,April
2015-04-22,40.5195,20.1695,0.0,27.94,Bahawalpur,April
2015-04-23,41.5195,20.9195,0.0,27.92,Bahawalpur,April
2015-04-24,41.4695,21.469501,0.0,27.59,Bahawalpur,April
2015-04-25,42.2195,25.719501,0.0,27.52,Bahawalpur,April
2015-04-26,40.5195,26.5695,0.0,27.2,Bahawalpur,April
2015-04-27,39.2695,25.1695,0.0,27.32,Bahawalpur,April
2015-04-28,40.3195,22.619501,0.0,28.18,Bahawalpur,April
2015-04-29,37.4695,24.2695,0.0,27.74,Bahawalpur,April
2015-04-30,36.7195,23.1695,0.0,27.37,Bahawalpur,April
2015-05-01,38.4695,22.0195,0.0,27.85,Bahawalpur,May
2015-05-02,39.669502,24.7695,0.0,27.98,Bahawalpur,May
2015-05-03,41.2195,25.0195,0.0,27.87,Bahawalpur,May
2015-05-04,42.669502,24.219501,0.0,28.3,Bahawalpur,May
2015-05-05,43.1195,27.0695,0.0,28.36,Bahawalpur,May
2015-05-06,42.3195,28.719501,0.0,27.01,Bahawalpur,May
2015-05-07,40.6195,26.3195,0.0,26.62,Bahawalpur,May
2015-05-08,40.4695,25.6695,0.2,25.16,Bahawalpur,May
2015-05-09,40.0195,25.8195,0.3,25.7,Bahawalpur,May
2015-05-10,36.6195,26.9195,0.5,17.97,Bahawalpur,May
2015-05-11,35.419502,24.619501,0.1,26.51,Bahawalpur,May
2015-05-12,34.0195,25.0195,0.0,25.07,Bahawalpur,May
2015-05-13,37.2695,24.5195,1.4,25.62,Bahawalpur,May
2015-05-14,39.2695,25.3195,0.0,27.81,Bahawalpur,May
2015-05-15,41.4695,27.9195,0.0,27.88,Bahawalpur,May
2015-05-16,43.4695,29.719501,0.0,27.69,Bahawalpur,May
2015-05-17,42.2195,29.969501,0.0,27.26,Bahawalpur,May
2015-05-18,41.3695,29.469501,1.6,26.67,Bahawalpur,May
2015-05-19,42.1195,27.369501,0.0,28.09,Bahawalpur,May
2015-05-20,43.0195,28.0695,0.0,28.87,Bahawalpur,May
2015-05-21,43.7195,27.4195,0.0,28.82,Bahawalpur,May
2015-05-22,43.7195,25.9195,0.0,28.83,Bahawalpur,May
2015-05-23,43.5195,27.5695,0.0,28.98,Bahawalpur,May
2015-05-24,42.4695,24.0695,0.0,28.8,Bahawalpur,May
2015-05-25,39.919502,27.1695,0.0,29.75,Bahawalpur,May
2015-05-26,41.3695,24.7695,0.0,28.17,Bahawalpur,May
2015-05-27,39.8695,26.7695,2.9,24.29,Bahawalpur,May
2015-05-28,38.419502,26.619501,0.0,26.93,Bahawalpur,May
2015-05-29,39.169502,27.0695,0.9,26.37,Bahawalpur,May
2015-05-30,41.169502,27.369501,0.90000004,26.98,Bahawalpur,May
2015-05-31,40.3195,25.5695,0.0,27.4,Bahawalpur,May
2015-06-01,37.669502,25.619501,0.5,25.89,Bahawalpur,June
2015-06-02,37.169502,24.7695,1.8,25.37,Bahawalpur,June
2015-06-03,35.6195,23.7695,0.0,26.48,Bahawalpur,June
2015-06-04,36.8695,24.619501,0.0,26.62,Bahawalpur,June
2015-06-05,40.2195,25.0695,0.0,27.08,Bahawalpur,June
2015-06-06,41.7695,27.619501,1.1,27.02,Bahawalpur,June
2015-06-07,42.9695,26.8195,0.0,27.02,Bahawalpur,June
2015-06-08,41.5195,30.719501,0.1,26.0,Bahawalpur,June
2015-06-09,40.7695,30.9195,0.0,25.26,Bahawalpur,June
2015-06-10,39.2195,31.4195,0.0,26.44,Bahawalpur,June
2015-06-11,41.2695,30.0195,0.0,26.5,Bahawalpur,June
2015-06-12,41.419502,31.2695,0.0,26.82,Bahawalpur,June
2015-06-13,39.669502,31.4195,0.2,25.83,Bahawalpur,June
2015-06-14,36.8695,29.0195,0.0,23.76,Bahawalpur,June
2015-06-15,37.5695,29.969501,0.2,23.9,Bahawalpur,June
2015-06-16,39.8695,29.9195,0.0,25.11,Bahawalpur,June
2015-06-17,41.919502,30.5695,0.0,26.15,Bahawalpur,June
2015-06-18,42.9695,30.869501,0.0,25.74,Bahawalpur,June
2015-06-19,43.4695,30.869501,0.0,26.24,Bahawalpur,June
2015-06-20,40.0695,31.6695,0.0,25.65,Bahawalpur,June
2015-06-21,40.169502,31.1695,0.0,25.18,Bahawalpur,June
2015-06-22,38.0195,32.6195,0.1,21.62,Bahawalpur,June
2015-06-23,32.8695,27.3195,3.3999999,19.73,Bahawalpur,June
2015-06-24,36.3195,26.3195,0.0,24.98,Bahawalpur,June
2015-06-25,38.7695,29.6695,0.1,23.46,Bahawalpur,June
2015-06-26,41.1195,31.5195,0.0,25.35,Bahawalpur,June
2015-06-27,42.0695,31.869501,0.0,25.97,Bahawalpur,June
2015-06-28,41.419502,32.169502,0.0,25.21,Bahawalpur,June
2015-06-29,36.5195,30.3195,0.1,18.44,Bahawalpur,June
2015-06-30,36.8195,26.1695,3.8000002,23.82,Bahawalpur,June
2015-07-01,37.6195,29.2695,0.0,22.81,Bahawalpur,July
2015-07-02,38.3695,30.6695,0.2,22.32,Bahawalpur,July
2015-07-03,40.6195,30.869501,0.2,24.86,Bahawalpur,July
2015-07-04,41.0195,30.4195,0.0,25.89,Bahawalpur,July
2015-07-05,40.5695,30.219501,0.0,25.7,Bahawalpur,July
2015-07-06,36.3195,30.5695,0.90000004,14.19,Bahawalpur,July
2015-07-07,35.3195,28.7695,2.9,21.27,Bahawalpur,July
2015-07-08,36.7695,28.7695,7.8999996,20.02,Bahawalpur,July
2015-07-09,38.2695,28.5195,0.2,24.51,Bahawalpur,July
2015-07-10,34.8695,28.219501,0.70000005,21.49,Bahawalpur,July
2015-07-11,36.0195,27.5695,0.3,20.61,Bahawalpur,July
2015-07-12,36.5195,27.5195,2.9,22.37,Bahawalpur,July
2015-07-13,38.9695,29.0695,0.1,22.64,Bahawalpur,July
2015-07-14,40.2195,31.119501,0.0,25.75,Bahawalpur,July
2015-07-15,40.169502,29.5695,0.0,25.75,Bahawalpur,July
2015-07-16,39.4695,31.2695,0.0,24.69,Bahawalpur,July
2015-07-17,37.6195,29.969501,0.0,23.3,Bahawalpur,July
2015-07-18,35.919502,29.2695,4.6,17.47,Bahawalpur,July
2015-07-19,34.5195,28.1695,3.5,18.44,Bahawalpur,July
2015-07-20,34.8695,26.6695,9.7,17.64,Bahawalpur,July
2015-07-21,35.3195,28.0695,1.4,20.87,Bahawalpur,July
2015-07-22,36.6195,28.369501,7.2999997,20.16,Bahawalpur,July
2015-07-23,33.5195,26.719501,10.500001,14.53,Bahawalpur,July
2015-07-24,33.8695,26.6695,13.099999,20.4,Bahawalpur,July
2015-07-25,33.5695,26.719501,11.700001,18.24,Bahawalpur,July
2015-07-26,32.0695,26.9195,1.1,15.77,Bahawalpur,July
2015-07-27,32.8195,26.5195,2.3000002,20.84,Bahawalpur,July
2015-07-28,27.3195,25.5695,21.7,5.09,Bahawalpur,July
2015-07-29,29.5195,25.469501,51.500004,8.89,Bahawalpur,July
2015-07-30,27.3195,25.219501,39.399998,6.02,Bahawalpur,July
2015-07-31,29.219501,24.719501,39.699997,7.39,Bahawalpur,July
2015-08-01,32.6195,25.8195,4.6,17.31,Bahawalpur,August
2015-08-02,32.3195,26.0195,2.2,16.69,Bahawalpur,August
2015-08-03,32.9695,27.4195,8.9,16.91,Bahawalpur,August
2015-08-04,33.9695,27.469501,0.0,20.5,Bahawalpur,August
2015-08-05,34.7195,27.9195,0.0,23.91,Bahawalpur,August
2015-08-06,34.669502,27.4195,0.0,23.81,Bahawalpur,August
2015-08-07,35.169502,27.869501,0.0,23.79,Bahawalpur,August
2015-08-08,35.0695,27.9195,0.0,22.81,Bahawalpur,August
2015-08-09,35.7195,28.469501,0.0,23.2,Bahawalpur,August
2015-08-10,35.669502,28.5695,0.3,21.05,Bahawalpur,August
2015-08-11,36.169502,29.5195,0.0,20.94,Bahawalpur,August
2015-08-12,35.5695,28.2695,1.5,19.43,Bahawalpur,August
2015-08-13,35.419502,27.619501,5.3,19.8,Bahawalpur,August
2015-08-14,35.2195,27.5695,7.7,16.57,Bahawalpur,August
2015-08-15,33.2195,26.369501,0.2,18.42,Bahawalpur,August
2015-08-16,35.5195,28.3195,0.0,22.11,Bahawalpur,August
2015-08-17,36.1195,29.0195,0.0,23.91,Bahawalpur,August
2015-08-18,36.169502,28.2695,0.0,24.35,Bahawalpur,August
2015-08-19,35.5195,27.2695,0.0,24.14,Bahawalpur,August
2015-08-20,35.1195,27.219501,0.0,23.81,Bahawalpur,August
2015-08-21,34.9695,27.8195,0.0,22.29,Bahawalpur,August
2015-08-22,35.919502,28.119501,0.0,22.32,Bahawalpur,August
2015-08-23,33.8195,27.4195,3.3,20.64,Bahawalpur,August
2015-08-24,35.0695,26.369501,0.0,22.0,Bahawalpur,August
2015-08-25,36.7195,29.119501,0.0,22.35,Bahawalpur,August
2015-08-26,36.4695,30.0195,0.0,20.99,Bahawalpur,August
2015-08-27,34.4695,27.0195,2.0,21.32,Bahawalpur,August
2015-08-28,36.7195,27.719501,0.0,22.32,Bahawalpur,August
2015-08-29,36.7695,29.0195,0.0,23.19,Bahawalpur,August
2015-08-30,35.4695,28.619501,0.0,22.88,Bahawalpur,August
2015-08-31,35.669502,25.869501,0.0,22.17,Bahawalpur,August
2015-09-01,36.0695,27.0695,0.0,23.61,Bahawalpur,September
2015-09-02,35.8695,26.469501,0.0,23.75,Bahawalpur,September
2015-09-03,36.0195,23.5195,0.0,23.22,Bahawalpur,September
2015-09-04,35.8695,26.369501,0.0,23.27,Bahawalpur,September
2015-09-05,35.6195,26.619501,0.0,23.31,Bahawalpur,September
2015-09-06,36.2195,24.969501,0.0,22.62,Bahawalpur,September
2015-09-07,35.8695,26.119501,0.0,21.51,Bahawalpur,September
2015-09-08,36.419502,24.3195,0.0,22.32,Bahawalpur,September
2015-09-09,37.2195,24.2695,0.0,22.65,Bahawalpur,September
2015-09-10,37.5695,25.369501,0.0,22.6,Bahawalpur,September
2015-09-11,37.669502,25.5195,0.0,22.8,Bahawalpur,September
2015-09-12,37.7195,25.6695,0.0,22.49,Bahawalpur,September
2015-09-13,38.2695,25.4195,0.0,22.77,Bahawalpur,September
2015-09-14,37.4695,25.5195,0.0,22.0,Bahawalpur,September
2015-09-15,36.7695,24.7695,0.0,21.6,Bahawalpur,September
2015-09-16,37.169502,25.369501,0.0,21.32,Bahawalpur,September
2015-09-17,37.419502,25.1695,0.0,20.83,Bahawalpur,September
2015-09-18,35.0195,25.469501,0.0,17.34,Bahawalpur,September
2015-09-19,32.669502,27.2695,3.3,11.68,Bahawalpur,September
2015-09-20,30.369501,26.0695,24.5,13.18,Bahawalpur,September
2015-09-21,30.469501,24.719501,18.9,18.3,Bahawalpur,September
2015-09-22,31.869501,24.6695,0.0,21.24,Bahawalpur,September
2015-09-23,32.2695,22.8195,0.0,20.53,Bahawalpur,September
2015-09-24,33.2695,23.1695,0.0,21.1,Bahawalpur,September
2015-09-25,32.6195,23.8195,1.1,20.55,Bahawalpur,September
2015-09-26,32.7195,22.7695,0.0,20.5,Bahawalpur,September
2015-09-27,33.4695,23.119501,0.0,20.69,Bahawalpur,September
2015-09-28,33.669502,21.6695,0.0,20.36,Bahawalpur,September
2015-09-29,33.5695,22.369501,0.0,20.59,Bahawalpur,September
2015-09-30,34.7195,23.5695,0.0,20.6,Bahawalpur,September
2015-10-01,35.419502,21.969501,0.0,20.68,Bahawalpur,October
2015-10-02,36.169502,22.6695,0.0,20.97,Bahawalpur,October
2015-10-03,35.0195,21.0195,0.0,20.52,Bahawalpur,October
2015-10-04,34.9695,22.6695,0.0,19.86,Bahawalpur,October
2015-10-05,35.9695,23.219501,0.0,19.98,Bahawalpur,October
2015-10-06,35.0695,21.219501,0.0,20.1,Bahawalpur,October
2015-10-07,36.5195,21.8195,0.0,20.09,Bahawalpur,October
2015-10-08,35.8195,24.3195,0.0,20.13,Bahawalpur,October
2015-10-09,35.8695,22.8195,0.0,19.89,Bahawalpur,October
2015-10-10,34.8195,24.369501,0.0,19.29,Bahawalpur,October
2015-10-11,34.8695,24.119501,0.0,19.09,Bahawalpur,October
2015-10-12,35.3695,23.969501,0.0,19.03,Bahawalpur,October
2015-10-13,35.169502,22.369501,0.0,19.2,Bahawalpur,October
2015-10-14,33.5695,21.8195,0.0,18.89,Bahawalpur,October
2015-10-15,34.2195,22.619501,0.0,18.48,Bahawalpur,October
2015-10-16,33.7195,22.8195,0.0,18.31,Bahawalpur,October
2015-10-17,35.6195,23.5195,0.0,17.55,Bahawalpur,October
2015-10-18,32.0195,22.719501,0.0,17.04,Bahawalpur,October
2015-10-19,30.7695,21.8195,0.0,18.37,Bahawalpur,October
2015-10-20,31.0695,19.0195,0.0,18.74,Bahawalpur,October
2015-10-21,31.969501,18.0195,0.0,18.46,Bahawalpur,October
2015-10-22,32.169502,19.719501,0.0,17.57,Bahawalpur,October
2015-10-23,32.9695,19.219501,0.6,17.63,Bahawalpur,October
2015-10-24,23.469501,18.7695,2.4,10.97,Bahawalpur,October
2015-10-25,26.869501,17.119501,0.0,16.95,Bahawalpur,October
2015-10-26,26.969501,16.869501,0.0,17.37,Bahawalpur,October
2015-10-27,27.719501,14.8195,0.0,17.76,Bahawalpur,October
2015-10-28,28.3195,16.869501,0.0,17.89,Bahawalpur,October
2015-10-29,28.869501,15.7695,0.0,17.59,Bahawalpur,October
2015-10-30,28.969501,15.3195,0.0,17.41,Bahawalpur,October
2015-10-31,29.0195,16.0695,0.0,17.11,Bahawalpur,October
2015-11-01,29.5195,16.3195,0.0,15.96,Bahawalpur,November
2015-11-02,29.369501,17.9195,0.0,16.59,Bahawalpur,November
2015-11-03,31.4195,18.9195,0.0,16.39,Bahawalpur,November
2015-11-04,27.5695,17.469501,0.0,16.89,Bahawalpur,November
2015-11-05,27.4195,14.8195,0.0,16.86,Bahawalpur,November
2015-11-06,27.4195,13.2695,0.0,16.75,Bahawalpur,November
2015-11-07,27.869501,14.0195,0.0,16.42,Bahawalpur,November
2015-11-08,27.5195,14.4695,0.0,15.46,Bahawalpur,November
2015-11-09,27.2695,17.1695,0.0,14.75,Bahawalpur,November
2015-11-10,26.869501,16.119501,0.0,15.45,Bahawalpur,November
2015-11-11,27.5195,15.419499,0.0,15.47,Bahawalpur,November
2015-11-12,28.219501,17.119501,0.0,14.51,Bahawalpur,November
2015-11-13,28.0195,18.5195,0.0,15.03,Bahawalpur,November
2015-11-14,28.619501,16.719501,0.0,14.88,Bahawalpur,November
2015-11-15,28.7695,16.9195,0.0,15.73,Bahawalpur,November
2015-11-16,28.3195,13.4695,0.0,15.73,Bahawalpur,November
2015-11-17,28.119501,13.2195,0.0,15.71,Bahawalpur,November
2015-11-18,27.6695,15.0695,0.0,15.71,Bahawalpur,November
2015-11-19,26.869501,12.5695,0.0,15.6,Bahawalpur,November
2015-11-20,26.6695,12.3695,0.0,15.43,Bahawalpur,November
2015-11-21,26.619501,12.2195,0.0,15.02,Bahawalpur,November
2015-11-22,27.1695,13.6195,0.0,14.65,Bahawalpur,November
2015-11-23,26.5195,13.8195,0.0,14.9,Bahawalpur,November
2015-11-24,26.2695,13.1195,0.0,13.77,Bahawalpur,November
2015-11-25,24.6695,13.0195,0.0,15.21,Bahawalpur,November
2015-11-26,25.4195,10.8695,0.0,15.07,Bahawalpur,November
2015-11-27,25.5195,10.0695,0.0,14.82,Bahawalpur,November
2015-11-28,26.0195,13.2695,0.0,13.4,Bahawalpur,November
2015-11-29,25.719501,14.2695,0.0,13.59,Bahawalpur,November
2015-11-30,26.1695,14.0195,0.0,14.35,Bahawalpur,November
2015-12-01,26.219501,14.0695,0.0,14.39,Bahawalpur,December
2015-12-02,26.0195,13.6195,0.0,14.48,Bahawalpur,December
2015-12-03,27.0195,13.0695,0.0,14.59,Bahawalpur,December
2015-12-04,26.1695,12.4695,0.0,14.42,Bahawalpur,December
2015-12-05,25.4195,11.2195,0.0,13.9,Bahawalpur,December
2015-12-06,24.719501,13.919499,0.0,13.43,Bahawalpur,December
2015-12-07,24.1695,12.6195,0.0,13.65,Bahawalpur,December
2015-12-08,23.7695,10.7195,0.0,13.67,Bahawalpur,December
2015-12-09,22.0195,13.4695,0.0,12.77,Bahawalpur,December
2015-12-10,21.219501,10.3695,0.0,14.66,Bahawalpur,December
2015-12-11,20.6695,5.9694996,0.0,14.6,Bahawalpur,December
2015-12-12,20.619501,6.6194997,0.0,14.51,Bahawalpur,December
2015-12-13,20.7695,7.0695,0.0,14.34,Bahawalpur,December
2015-12-14,21.6695,7.2695,0.0,14.3,Bahawalpur,December
2015-12-15,21.0695,6.2194996,0.0,14.21,Bahawalpur,December
2015-12-16,21.619501,7.2695,0.0,13.95,Bahawalpur,December
2015-12-17,21.219501,7.1695,0.0,14.14,Bahawalpur,December
2015-12-18,21.219501,7.2194996,0.0,14.09,Bahawalpur,December
2015-12-19,20.969501,6.8694997,0.0,13.82,Bahawalpur,December
2015-12-20,20.9195,6.9694996,0.0,13.92,Bahawalpur,December
2015-12-21,20.969501,7.6194997,0.0,13.85,Bahawalpur,December
2015-12-22,19.719501,7.3694997,0.0,13.18,Bahawalpur,December
2015-12-23,19.5695,5.1695,0.0,14.39,Bahawalpur,December
2015-12-24,19.969501,6.9694996,0.0,13.59,Bahawalpur,December
2015-12-25,21.0195,9.0195,0.0,12.61,Bahawalpur,December
2015-12-26,22.219501,9.2195,0.0,12.41,Bahawalpur,December
2015-12-27,23.5695,12.6195,0.0,12.05,Bahawalpur,December
2015-12-28,24.1695,11.4695,0.0,12.98,Bahawalpur,December
2015-12-29,24.2695,9.7195,0.0,14.0,Bahawalpur,December
2015-12-30,23.469501,10.0695,0.0,13.51,Bahawalpur,December
2015-12-31,23.969501,7.7695,0.0,14.19,Bahawalpur,December
2016-01-01,23.719501,8.7195,0.0,13.91,Bahawalpur,January
2016-01-02,24.119501,11.669499,0.0,13.98,Bahawalpur,January
2016-01-03,24.1695,11.919499,0.0,10.76,Bahawalpur,January
2016-01-04,23.5195,11.8695,0.0,13.43,Bahawalpur,January
2016-01-05,22.2695,11.5195,0.0,11.16,Bahawalpur,January
2016-01-06,22.469501,11.9695,0.0,12.39,Bahawalpur,January
2016-01-07,23.5195,10.5195,0.0,14.37,Bahawalpur,January
2016-01-08,23.869501,10.1195,0.0,14.4,Bahawalpur,January
2016-01-09,24.219501,10.3195,0.0,14.52,Bahawalpur,January
2016-01-10,23.8195,10.0195,0.0,13.96,Bahawalpur,January
2016-01-11,21.7695,11.2695,0.1,11.59,Bahawalpur,January
